filename,width,height,class,xmin,ymin,xmax,ymax
00000633.jpg,1024,1024,pickup,922,120,963,172
00000633.jpg,1024,1024,car,843,110,878,138
00000633.jpg,1024,1024,truck,671,168,750,195
00000633.jpg,1024,1024,truck,675,231,741,268
00000633.jpg,1024,1024,car,818,484,835,520
00000633.jpg,1024,1024,car,842,482,870,534
00000688.jpg,1024,1024,pickup,766,304,809,322
00000688.jpg,1024,1024,pickup,595,117,613,171
00000398.jpg,1024,1024,camping car,931,132,957,188
00000398.jpg,1024,1024,car,956,168,976,204
00000292.jpg,1024,1024,pickup,609,134,634,183
00000799.jpg,1024,1024,pickup,540,785,590,825
00000799.jpg,1024,1024,camping car,864,299,944,323
00000799.jpg,1024,1024,camping car,39,151,61,199
00000069.jpg,1024,1024,other,495,597,528,656
00001105.jpg,1024,1024,pickup,9,526,28,570
00000307.jpg,1024,1024,pickup,65,759,84,806
00000307.jpg,1024,1024,camping car,362,794,387,843
00000307.jpg,1024,1024,camping car,462,695,487,759
00000307.jpg,1024,1024,pickup,459,768,487,811
00000004.jpg,1024,1024,car,272,615,312,632
00000004.jpg,1024,1024,camping car,322,434,346,507
00000203.jpg,1024,1024,other,326,800,371,858
00000203.jpg,1024,1024,pickup,324,968,343,1015
00000172.jpg,1024,1024,truck,963,252,1024,313
00000172.jpg,1024,1024,camping car,486,251,586,273
00000172.jpg,1024,1024,truck,542,343,684,372
00000850.jpg,1024,1024,camping car,910,767,966,815
00000850.jpg,1024,1024,car,629,6,665,31
00000850.jpg,1024,1024,camping car,751,345,791,382
00000850.jpg,1024,1024,camping car,517,43,585,100
00000850.jpg,1024,1024,car,892,259,928,272
00000850.jpg,1024,1024,pickup,667,8,716,49
00000850.jpg,1024,1024,car,695,37,734,71
00001253.jpg,1024,1024,pickup,868,892,887,935
00000358.jpg,1024,1024,car,81,671,114,711
00000358.jpg,1024,1024,car,170,608,218,627
00000358.jpg,1024,1024,car,180,414,224,431
00000426.jpg,1024,1024,other,221,604,295,652
00000426.jpg,1024,1024,pickup,396,983,445,1023
00000426.jpg,1024,1024,car,560,642,577,673
00000426.jpg,1024,1024,pickup,591,619,608,671
00000426.jpg,1024,1024,other,964,786,998,807
00000165.jpg,1024,1024,bus,739,848,822,928
00000894.jpg,1024,1024,car,269,814,311,830
00000894.jpg,1024,1024,car,315,815,356,832
00000894.jpg,1024,1024,car,234,999,270,1015
00000894.jpg,1024,1024,camping car,928,616,953,693
00000156.jpg,1024,1024,pickup,92,521,141,542
00000156.jpg,1024,1024,boat,90,543,132,566
00000156.jpg,1024,1024,boat,100,565,141,588
00000156.jpg,1024,1024,car,768,982,810,998
00000359.jpg,1024,1024,car,217,416,257,450
00000356.jpg,1024,1024,other,940,730,996,823
00000356.jpg,1024,1024,tractor,904,639,936,687
00000356.jpg,1024,1024,tractor,905,584,930,624
00000356.jpg,1024,1024,other,698,739,735,758
00000356.jpg,1024,1024,other,915,507,936,538
00000772.jpg,1024,1024,car,268,868,288,911
00000599.jpg,1024,1024,truck,584,475,759,508
00000599.jpg,1024,1024,camping car,162,931,226,959
00000160.jpg,1024,1024,pickup,904,795,949,830
00000160.jpg,1024,1024,boat,656,601,693,644
00000160.jpg,1024,1024,boat,965,895,1002,939
00000160.jpg,1024,1024,pickup,930,903,965,949
00000402.jpg,1024,1024,car,742,16,785,56
00000057.jpg,1024,1024,car,676,71,703,103
00000057.jpg,1024,1024,camping car,648,158,685,233
00000057.jpg,1024,1024,car,619,360,647,395
00000057.jpg,1024,1024,truck,552,459,638,507
00000057.jpg,1024,1024,car,753,526,774,563
00000057.jpg,1024,1024,van,68,573,113,602
00000057.jpg,1024,1024,pickup,403,415,435,458
00000057.jpg,1024,1024,pickup,431,414,461,453
00000057.jpg,1024,1024,car,593,602,617,642
00000057.jpg,1024,1024,other,842,463,883,480
00000057.jpg,1024,1024,boat,709,822,720,861
00000197.jpg,1024,1024,camping car,434,721,466,802
00000197.jpg,1024,1024,pickup,503,580,552,606
00000890.jpg,1024,1024,pickup,884,465,930,500
00000527.jpg,1024,1024,pickup,66,310,112,354
00000527.jpg,1024,1024,car,454,340,494,376
00000418.jpg,1024,1024,pickup,544,323,572,370
00000510.jpg,1024,1024,car,553,603,589,646
00000510.jpg,1024,1024,boat,743,933,769,986
00000510.jpg,1024,1024,camping car,782,910,813,1011
00001126.jpg,1024,1024,pickup,902,765,934,816
00000399.jpg,1024,1024,pickup,960,115,979,160
00001167.jpg,1024,1024,car,638,536,678,556
00001167.jpg,1024,1024,pickup,817,957,831,1001
00000296.jpg,1024,1024,car,856,241,898,266
00000655.jpg,1024,1024,other,477,31,530,78
00000655.jpg,1024,1024,other,564,64,659,103
00000655.jpg,1024,1024,other,651,531,684,574
00000655.jpg,1024,1024,other,699,508,729,587
00000315.jpg,1024,1024,pickup,530,887,551,929
00000314.jpg,1024,1024,camping car,29,317,123,356
00000314.jpg,1024,1024,other,105,580,154,600
00000407.jpg,1024,1024,van,791,130,845,156
00000407.jpg,1024,1024,pickup,929,343,980,365
00000407.jpg,1024,1024,pickup,979,330,1023,346
00000407.jpg,1024,1024,other,968,395,1009,413
00000407.jpg,1024,1024,pickup,690,801,743,843
00000407.jpg,1024,1024,car,863,920,900,947
00001029.jpg,1024,1024,pickup,52,871,98,892
00001029.jpg,1024,1024,pickup,479,751,515,804
00001029.jpg,1024,1024,car,359,457,377,493
00001029.jpg,1024,1024,van,756,573,790,607
00000216.jpg,1024,1024,truck,46,591,125,620
00001014.jpg,1024,1024,truck,302,692,329,770
00000337.jpg,1024,1024,van,217,74,274,103
00000337.jpg,1024,1024,pickup,422,617,441,660
00000337.jpg,1024,1024,car,446,609,463,644
00000337.jpg,1024,1024,car,809,667,827,704
00000337.jpg,1024,1024,car,848,225,872,259
00000337.jpg,1024,1024,car,373,185,398,205
00000337.jpg,1024,1024,boat,976,917,988,941
00000337.jpg,1024,1024,boat,986,917,999,942
00000337.jpg,1024,1024,car,905,798,950,815
00000337.jpg,1024,1024,camping car,309,919,336,962
00000969.jpg,1024,1024,truck,602,6,629,139
00000923.jpg,1024,1024,pickup,754,858,773,901
00000923.jpg,1024,1024,pickup,777,863,796,917
00001158.jpg,1024,1024,van,634,790,653,835
00000677.jpg,1024,1024,other,552,605,604,657
00000853.jpg,1024,1024,boat,288,935,349,974
00000853.jpg,1024,1024,van,870,768,900,813
00000853.jpg,1024,1024,pickup,850,805,902,854
00000853.jpg,1024,1024,camping car,793,644,838,684
00000770.jpg,1024,1024,other,771,97,828,120
00000770.jpg,1024,1024,other,759,142,834,175
00000770.jpg,1024,1024,other,958,244,994,283
00000770.jpg,1024,1024,camping car,915,380,962,427
00000770.jpg,1024,1024,pickup,935,450,991,474
00000770.jpg,1024,1024,pickup,869,417,920,463
00000770.jpg,1024,1024,pickup,653,393,672,436
00000770.jpg,1024,1024,truck,648,247,674,326
00000642.jpg,1024,1024,van,666,53,724,110
00000642.jpg,1024,1024,van,739,10,783,52
00000642.jpg,1024,1024,car,664,926,682,965
00000642.jpg,1024,1024,car,906,920,925,961
00000406.jpg,1024,1024,car,834,25,876,41
00001064.jpg,1024,1024,pickup,639,108,691,132
00000868.jpg,1024,1024,car,769,14,809,30
00000868.jpg,1024,1024,car,715,14,757,32
00000313.jpg,1024,1024,pickup,713,626,753,678
00000313.jpg,1024,1024,pickup,698,709,748,745
00000140.jpg,1024,1024,pickup,338,810,389,854
00000140.jpg,1024,1024,boat,378,843,419,906
00000140.jpg,1024,1024,car,533,761,572,777
00000140.jpg,1024,1024,car,530,785,572,800
00000794.jpg,1024,1024,pickup,125,536,150,576
00000794.jpg,1024,1024,car,333,323,359,364
00001236.jpg,1024,1024,car,234,18,254,64
00000999.jpg,1024,1024,truck,802,423,827,498
00000999.jpg,1024,1024,other,764,393,810,413
00000999.jpg,1024,1024,pickup,874,264,919,282
00000999.jpg,1024,1024,truck,947,56,973,129
00001033.jpg,1024,1024,tractor,377,734,425,778
00001033.jpg,1024,1024,pickup,515,818,566,835
00001033.jpg,1024,1024,pickup,571,823,619,840
00000559.jpg,1024,1024,camping car,465,832,538,909
00000139.jpg,1024,1024,car,197,560,237,593
00000139.jpg,1024,1024,car,774,942,806,968
00000453.jpg,1024,1024,boat,102,317,147,348
00000453.jpg,1024,1024,truck,39,166,65,235
00000453.jpg,1024,1024,other,86,302,119,323
00000453.jpg,1024,1024,other,79,283,115,301
00000594.jpg,1024,1024,car,15,425,58,459
00000594.jpg,1024,1024,car,159,188,201,212
00000594.jpg,1024,1024,car,144,207,189,234
00000594.jpg,1024,1024,car,185,282,218,324
00000594.jpg,1024,1024,car,245,178,280,223
00000594.jpg,1024,1024,car,328,312,367,345
00000594.jpg,1024,1024,car,369,299,411,326
00000594.jpg,1024,1024,pickup,579,622,598,672
00000594.jpg,1024,1024,boat,539,558,558,611
00000271.jpg,1024,1024,boat,259,614,306,643
00000271.jpg,1024,1024,pickup,354,621,406,649
00000271.jpg,1024,1024,pickup,616,187,636,227
00000271.jpg,1024,1024,pickup,595,226,630,278
00000271.jpg,1024,1024,car,571,230,591,262
00000271.jpg,1024,1024,car,1003,350,1022,385
00000271.jpg,1024,1024,car,515,709,529,748
00000271.jpg,1024,1024,camping car,649,743,742,777
00001246.jpg,1024,1024,car,20,433,43,477
00001049.jpg,1024,1024,truck,142,637,231,662
00001247.jpg,1024,1024,van,319,766,390,821
00001247.jpg,1024,1024,pickup,370,752,418,792
00000899.jpg,1024,1024,car,67,212,100,250
00000904.jpg,1024,1024,car,614,21,652,56
00000962.jpg,1024,1024,van,756,440,780,487
00000962.jpg,1024,1024,van,963,440,987,484
00000776.jpg,1024,1024,car,720,840,734,879
00000776.jpg,1024,1024,car,777,690,811,720
00000776.jpg,1024,1024,car,814,688,853,727
00000870.jpg,1024,1024,camping car,469,393,549,429
00000870.jpg,1024,1024,pickup,77,873,98,926
00000870.jpg,1024,1024,camping car,300,123,371,187
00000870.jpg,1024,1024,camping car,683,874,746,934
00000870.jpg,1024,1024,car,33,711,82,731
00000870.jpg,1024,1024,car,117,315,148,349
00000870.jpg,1024,1024,pickup,263,306,296,355
00000870.jpg,1024,1024,pickup,262,184,311,226
00000870.jpg,1024,1024,car,283,123,315,159
00000870.jpg,1024,1024,boat,402,138,464,187
00000870.jpg,1024,1024,car,378,477,420,505
00000870.jpg,1024,1024,pickup,283,944,328,974
00000300.jpg,1024,1024,truck,796,42,860,110
00000300.jpg,1024,1024,pickup,915,134,936,180
00000300.jpg,1024,1024,tractor,722,225,748,269
00000300.jpg,1024,1024,pickup,753,292,776,337
00000300.jpg,1024,1024,boat,680,203,699,241
00000300.jpg,1024,1024,camping car,519,190,566,216
00000300.jpg,1024,1024,car,473,193,508,206
00000300.jpg,1024,1024,car,837,445,850,484
00000300.jpg,1024,1024,car,836,493,850,529
00000300.jpg,1024,1024,pickup,391,429,417,482
00000300.jpg,1024,1024,pickup,448,890,474,927
00000300.jpg,1024,1024,camping car,415,904,446,975
00000318.jpg,1024,1024,pickup,689,839,738,870
00001174.jpg,1024,1024,pickup,917,277,953,324
00001174.jpg,1024,1024,boat,890,226,932,277
00000196.jpg,1024,1024,boat,282,285,322,315
00000196.jpg,1024,1024,boat,246,290,279,302
00000175.jpg,1024,1024,pickup,514,191,556,208
00000175.jpg,1024,1024,car,575,35,611,49
00000175.jpg,1024,1024,car,553,644,612,670
00000175.jpg,1024,1024,camping car,556,679,629,701
00000950.jpg,1024,1024,pickup,18,737,68,777
00000242.jpg,1024,1024,boat,23,617,52,655
00000242.jpg,1024,1024,car,206,335,239,358
00000222.jpg,1024,1024,pickup,328,525,379,543
00000222.jpg,1024,1024,pickup,424,494,475,513
00000222.jpg,1024,1024,camping car,299,447,344,468
00000222.jpg,1024,1024,car,243,446,284,461
00001085.jpg,1024,1024,pickup,769,895,820,916
00001085.jpg,1024,1024,car,777,924,820,940
00000675.jpg,1024,1024,pickup,244,283,296,304
00000675.jpg,1024,1024,car,569,283,611,306
00000675.jpg,1024,1024,car,581,423,622,443
00000675.jpg,1024,1024,truck,553,618,629,639
00000675.jpg,1024,1024,car,20,938,60,953
00000675.jpg,1024,1024,car,63,1003,107,1018
00000101.jpg,1024,1024,boat,492,189,613,254
00000101.jpg,1024,1024,car,555,858,601,884
00001016.jpg,1024,1024,other,867,462,937,500
00001016.jpg,1024,1024,other,838,357,944,392
00001016.jpg,1024,1024,other,651,348,712,488
00001048.jpg,1024,1024,truck,716,595,870,622
00000985.jpg,1024,1024,truck,564,359,629,388
00000985.jpg,1024,1024,truck,317,720,342,786
00000550.jpg,1024,1024,camping car,958,727,1013,756
00000550.jpg,1024,1024,car,1010,31,1024,52
00001183.jpg,1024,1024,car,291,902,334,918
00000467.jpg,1024,1024,tractor,296,751,341,794
00000326.jpg,1024,1024,other,478,477,518,518
00000610.jpg,1024,1024,pickup,261,182,305,196
00001171.jpg,1024,1024,pickup,693,23,730,74
00001239.jpg,1024,1024,pickup,300,268,348,304
00001239.jpg,1024,1024,camping car,619,35,688,68
00000316.jpg,1024,1024,pickup,538,465,582,485
00000316.jpg,1024,1024,tractor,427,472,472,503
00000316.jpg,1024,1024,camping car,498,244,528,291
00000228.jpg,1024,1024,tractor,310,10,353,40
00000228.jpg,1024,1024,truck,688,123,713,186
00000228.jpg,1024,1024,truck,716,120,747,184
00000029.jpg,1024,1024,car,541,22,560,66
00000803.jpg,1024,1024,pickup,456,619,495,669
00000803.jpg,1024,1024,car,928,878,958,919
00000803.jpg,1024,1024,pickup,598,88,628,141
00000803.jpg,1024,1024,camping car,134,225,191,259
00000037.jpg,1024,1024,car,151,2,190,24
00000037.jpg,1024,1024,other,220,282,244,342
00000037.jpg,1024,1024,boat,220,221,242,260
00000037.jpg,1024,1024,car,972,672,996,713
00000037.jpg,1024,1024,car,992,678,1020,719
00000037.jpg,1024,1024,pickup,865,852,887,904
00000037.jpg,1024,1024,boat,369,837,441,876
00000037.jpg,1024,1024,boat,353,871,411,917
00000037.jpg,1024,1024,car,232,494,263,532
00000037.jpg,1024,1024,car,258,571,290,609
00000037.jpg,1024,1024,camping car,256,216,274,249
00000547.jpg,1024,1024,pickup,191,45,215,87
00000547.jpg,1024,1024,car,161,36,184,77
00000022.jpg,1024,1024,pickup,41,556,90,575
00000531.jpg,1024,1024,car,282,280,307,317
00000531.jpg,1024,1024,pickup,315,129,364,152
00000531.jpg,1024,1024,car,326,99,366,115
00001266.jpg,1024,1024,truck,844,100,912,123
00000837.jpg,1024,1024,other,409,950,452,998
00000837.jpg,1024,1024,truck,413,787,526,879
00000837.jpg,1024,1024,other,364,825,401,853
00000493.jpg,1024,1024,car,519,34,550,71
00000719.jpg,1024,1024,pickup,515,540,553,590
00000144.jpg,1024,1024,car,596,602,636,618
00000579.jpg,1024,1024,car,191,297,213,339
00000579.jpg,1024,1024,car,187,403,206,447
00000579.jpg,1024,1024,car,232,403,251,445
00000157.jpg,1024,1024,camping car,83,497,113,550
00000157.jpg,1024,1024,car,99,445,143,465
00000157.jpg,1024,1024,car,173,512,196,550
00000157.jpg,1024,1024,car,199,512,217,551
00000157.jpg,1024,1024,pickup,240,507,260,557
00000157.jpg,1024,1024,car,310,371,353,412
00000157.jpg,1024,1024,camping car,415,695,474,720
00000157.jpg,1024,1024,camping car,432,726,474,749
00000157.jpg,1024,1024,pickup,248,725,295,741
00000157.jpg,1024,1024,pickup,258,751,308,773
00000400.jpg,1024,1024,pickup,425,942,473,965
00000400.jpg,1024,1024,camping car,454,915,494,936
00000400.jpg,1024,1024,car,339,934,369,969
00000400.jpg,1024,1024,camping car,237,361,326,383
00000400.jpg,1024,1024,camping car,158,235,253,257
00000400.jpg,1024,1024,pickup,91,212,139,235
00000400.jpg,1024,1024,pickup,40,106,59,156
00000400.jpg,1024,1024,other,607,522,626,552
00000980.jpg,1024,1024,car,428,954,465,991
00000980.jpg,1024,1024,car,816,116,840,163
00001191.jpg,1024,1024,pickup,744,795,789,841
00000272.jpg,1024,1024,pickup,514,663,536,712
00000272.jpg,1024,1024,car,621,524,677,544
00000518.jpg,1024,1024,other,372,523,393,563
00000838.jpg,1024,1024,pickup,391,152,440,184
00000871.jpg,1024,1024,camping car,461,600,533,652
00000871.jpg,1024,1024,camping car,481,677,567,701
00000871.jpg,1024,1024,car,590,713,630,730
00001108.jpg,1024,1024,camping car,204,253,265,280
00001081.jpg,1024,1024,camping car,58,141,124,165
00001081.jpg,1024,1024,pickup,23,352,67,392
00001081.jpg,1024,1024,pickup,339,247,389,268
00001081.jpg,1024,1024,camping car,390,248,442,270
00001081.jpg,1024,1024,camping car,377,287,469,311
00001081.jpg,1024,1024,car,475,390,513,406
00001081.jpg,1024,1024,car,910,851,953,872
00001081.jpg,1024,1024,pickup,617,979,665,999
00001081.jpg,1024,1024,car,555,945,594,963
00001081.jpg,1024,1024,car,532,981,573,1001
00001081.jpg,1024,1024,car,281,841,325,865
00001081.jpg,1024,1024,camping car,552,19,594,89
00000694.jpg,1024,1024,other,956,630,975,666
00001066.jpg,1024,1024,pickup,543,567,594,591
00000042.jpg,1024,1024,tractor,833,120,868,162
00000042.jpg,1024,1024,tractor,778,139,810,173
00001099.jpg,1024,1024,pickup,793,245,834,291
00001099.jpg,1024,1024,pickup,872,372,929,411
00001099.jpg,1024,1024,tractor,833,466,881,489
00001099.jpg,1024,1024,camping car,812,274,869,345
00001099.jpg,1024,1024,camping car,932,720,953,766
00000580.jpg,1024,1024,truck,917,467,994,491
00000580.jpg,1024,1024,car,643,470,691,491
00000580.jpg,1024,1024,car,524,466,562,491
00001017.jpg,1024,1024,pickup,252,685,296,704
00000247.jpg,1024,1024,car,89,134,109,174
00000598.jpg,1024,1024,pickup,773,530,824,552
00000598.jpg,1024,1024,car,786,315,828,331
00000001.jpg,1024,1024,car,326,805,363,819
00000001.jpg,1024,1024,van,390,803,435,819
00000516.jpg,1024,1024,boat,156,95,200,138
00000516.jpg,1024,1024,pickup,53,11,94,61
00000516.jpg,1024,1024,pickup,660,125,705,147
00000516.jpg,1024,1024,camping car,734,294,775,354
00000516.jpg,1024,1024,car,675,384,696,416
00000073.jpg,1024,1024,tractor,187,342,228,374
00000073.jpg,1024,1024,car,590,111,608,153
00000073.jpg,1024,1024,pickup,622,218,640,270
00000073.jpg,1024,1024,car,620,370,637,414
00000073.jpg,1024,1024,camping car,613,424,639,492
00000073.jpg,1024,1024,pickup,584,537,603,587
00000073.jpg,1024,1024,pickup,616,585,632,637
00000073.jpg,1024,1024,camping car,611,644,634,707
00000852.jpg,1024,1024,boat,163,426,197,461
00000002.jpg,1024,1024,camping car,593,826,620,867
00000530.jpg,1024,1024,pickup,738,129,792,157
00000975.jpg,1024,1024,tractor,808,361,831,394
00000914.jpg,1024,1024,tractor,351,127,383,163
00000914.jpg,1024,1024,pickup,834,581,852,619
00000914.jpg,1024,1024,camping car,730,420,756,487
00000914.jpg,1024,1024,camping car,637,288,667,356
00000914.jpg,1024,1024,pickup,489,304,509,351
00001161.jpg,1024,1024,car,289,160,308,203
00001161.jpg,1024,1024,car,312,154,329,192
00001161.jpg,1024,1024,pickup,357,275,378,321
00001054.jpg,1024,1024,tractor,833,892,878,934
00000019.jpg,1024,1024,camping car,11,29,87,69
00000019.jpg,1024,1024,car,77,20,123,44
00000038.jpg,1024,1024,pickup,166,8,198,60
00000038.jpg,1024,1024,car,936,508,978,536
00000038.jpg,1024,1024,car,948,473,991,501
00000038.jpg,1024,1024,car,200,113,226,151
00000038.jpg,1024,1024,camping car,654,19,729,56
00000038.jpg,1024,1024,car,549,272,583,284
00000038.jpg,1024,1024,car,199,205,235,228
00000038.jpg,1024,1024,pickup,816,875,862,899
00000038.jpg,1024,1024,pickup,917,799,947,847
00000038.jpg,1024,1024,pickup,716,921,757,940
00000571.jpg,1024,1024,pickup,899,626,941,667
00000571.jpg,1024,1024,car,883,654,924,683
00001155.jpg,1024,1024,car,338,12,382,29
00001155.jpg,1024,1024,pickup,336,37,380,57
00001155.jpg,1024,1024,camping car,368,102,431,126
00000274.jpg,1024,1024,car,203,174,240,188
00000286.jpg,1024,1024,pickup,191,842,254,864
00000286.jpg,1024,1024,camping car,103,838,176,863
00000286.jpg,1024,1024,pickup,113,712,151,760
00000286.jpg,1024,1024,pickup,63,751,109,769
00000286.jpg,1024,1024,truck,352,626,377,729
00000286.jpg,1024,1024,car,344,734,367,773
00000286.jpg,1024,1024,car,312,749,332,789
00000286.jpg,1024,1024,camping car,570,638,605,732
00000177.jpg,1024,1024,car,48,330,86,364
00000177.jpg,1024,1024,pickup,399,241,432,286
00000177.jpg,1024,1024,pickup,425,254,458,297
00000911.jpg,1024,1024,car,5,825,24,864
00000911.jpg,1024,1024,car,168,666,205,683
00000911.jpg,1024,1024,car,168,698,209,721
00000729.jpg,1024,1024,truck,4,426,160,480
00000729.jpg,1024,1024,pickup,245,833,301,854
00000729.jpg,1024,1024,pickup,578,940,631,963
00001224.jpg,1024,1024,other,49,703,75,774
00000259.jpg,1024,1024,pickup,757,47,814,70
00000259.jpg,1024,1024,car,603,248,646,280
00000259.jpg,1024,1024,car,616,297,656,314
00000259.jpg,1024,1024,camping car,486,148,548,199
00001162.jpg,1024,1024,camping car,164,651,192,709
00001162.jpg,1024,1024,car,754,767,776,810
00000554.jpg,1024,1024,car,257,927,278,963
00000554.jpg,1024,1024,car,297,733,322,779
00000554.jpg,1024,1024,car,440,678,471,718
00000051.jpg,1024,1024,boat,70,44,112,65
00000051.jpg,1024,1024,boat,739,153,764,211
00000051.jpg,1024,1024,car,922,400,959,416
00000051.jpg,1024,1024,car,985,303,1002,344
00000051.jpg,1024,1024,camping car,976,206,996,242
00000051.jpg,1024,1024,pickup,831,542,848,585
00000051.jpg,1024,1024,car,954,533,993,565
00000051.jpg,1024,1024,car,826,669,841,705
00000051.jpg,1024,1024,camping car,477,626,528,699
00000051.jpg,1024,1024,pickup,342,891,381,937
00000960.jpg,1024,1024,car,656,111,691,126
00000053.jpg,1024,1024,truck,569,39,641,67
00000053.jpg,1024,1024,truck,420,94,487,137
00000053.jpg,1024,1024,car,175,41,217,59
00000053.jpg,1024,1024,car,744,583,766,618
00000053.jpg,1024,1024,pickup,916,577,938,619
00000053.jpg,1024,1024,car,923,631,944,675
00000053.jpg,1024,1024,car,163,848,179,879
00000166.jpg,1024,1024,camping car,263,113,301,159
00000482.jpg,1024,1024,other,778,856,824,921
00000080.jpg,1024,1024,car,105,335,133,379
00000080.jpg,1024,1024,car,169,423,194,464
00000595.jpg,1024,1024,van,346,353,392,375
00000595.jpg,1024,1024,pickup,335,468,386,505
00000595.jpg,1024,1024,pickup,403,386,453,404
00000595.jpg,1024,1024,truck,908,296,1013,327
00000944.jpg,1024,1024,pickup,880,407,901,455
00000944.jpg,1024,1024,car,852,599,872,641
00000331.jpg,1024,1024,other,113,23,171,43
00000331.jpg,1024,1024,pickup,110,62,168,89
00000331.jpg,1024,1024,car,258,333,283,380
00000331.jpg,1024,1024,pickup,495,116,518,175
00000331.jpg,1024,1024,pickup,526,179,547,229
00000331.jpg,1024,1024,other,553,173,588,231
00000331.jpg,1024,1024,other,637,159,706,240
00000331.jpg,1024,1024,other,203,552,252,642
00000331.jpg,1024,1024,other,211,789,247,879
00000742.jpg,1024,1024,car,750,489,789,503
00000742.jpg,1024,1024,pickup,904,332,924,381
00000742.jpg,1024,1024,car,866,317,887,358
00000742.jpg,1024,1024,camping car,712,24,773,50
00000742.jpg,1024,1024,camping car,787,28,864,58
00000742.jpg,1024,1024,pickup,449,221,470,268
00000742.jpg,1024,1024,pickup,77,920,130,946
00000657.jpg,1024,1024,van,423,62,477,78
00000657.jpg,1024,1024,car,436,85,479,100
00000657.jpg,1024,1024,truck,456,229,555,255
00000657.jpg,1024,1024,truck,476,309,555,337
00000657.jpg,1024,1024,truck,472,353,554,377
00000657.jpg,1024,1024,truck,448,680,551,702
00000657.jpg,1024,1024,truck,468,761,550,784
00000657.jpg,1024,1024,truck,438,880,548,905
00000692.jpg,1024,1024,car,812,214,833,258
00000692.jpg,1024,1024,car,923,216,941,253
00000692.jpg,1024,1024,pickup,946,215,963,256
00000193.jpg,1024,1024,tractor,116,167,168,194
00000643.jpg,1024,1024,camping car,5,812,91,842
00000643.jpg,1024,1024,boat,31,888,80,913
00000732.jpg,1024,1024,car,53,917,99,943
00000732.jpg,1024,1024,car,311,917,351,944
00000732.jpg,1024,1024,car,580,933,627,965
00000690.jpg,1024,1024,truck,971,770,1000,857
00000839.jpg,1024,1024,car,233,513,275,538
00000839.jpg,1024,1024,bus,149,437,230,512
00000839.jpg,1024,1024,car,122,397,159,434
00000839.jpg,1024,1024,car,393,277,438,320
00000839.jpg,1024,1024,car,922,922,958,961
00000615.jpg,1024,1024,car,332,660,349,703
00000615.jpg,1024,1024,truck,268,931,448,956
00000615.jpg,1024,1024,car,421,820,439,853
00000615.jpg,1024,1024,car,583,910,603,945
00000615.jpg,1024,1024,pickup,563,987,609,1018
00000615.jpg,1024,1024,pickup,971,677,1013,693
00000615.jpg,1024,1024,car,898,280,926,321
00000615.jpg,1024,1024,car,952,269,970,304
00000615.jpg,1024,1024,pickup,882,158,914,205
00000198.jpg,1024,1024,van,323,622,375,644
00000198.jpg,1024,1024,camping car,293,673,365,703
00000545.jpg,1024,1024,pickup,663,60,683,103
00000112.jpg,1024,1024,car,201,43,236,59
00000112.jpg,1024,1024,camping car,159,158,215,219
00000112.jpg,1024,1024,camping car,179,419,200,487
00000112.jpg,1024,1024,boat,108,455,132,508
00000112.jpg,1024,1024,camping car,159,557,211,576
00000112.jpg,1024,1024,camping car,354,559,376,611
00000112.jpg,1024,1024,pickup,404,557,430,605
00000112.jpg,1024,1024,camping car,312,563,345,580
00000117.jpg,1024,1024,truck,362,251,450,283
00000117.jpg,1024,1024,boat,292,191,316,229
00000117.jpg,1024,1024,car,904,247,921,278
00000974.jpg,1024,1024,pickup,941,757,991,774
00000974.jpg,1024,1024,truck,904,826,954,1015
00000503.jpg,1024,1024,camping car,875,404,959,480
00001125.jpg,1024,1024,car,488,706,508,751
00000392.jpg,1024,1024,truck,94,625,163,662
00000392.jpg,1024,1024,pickup,446,713,480,764
00000392.jpg,1024,1024,pickup,414,792,442,846
00000046.jpg,1024,1024,truck,862,229,912,247
00000046.jpg,1024,1024,pickup,924,218,970,236
00000046.jpg,1024,1024,car,957,61,980,103
00000046.jpg,1024,1024,other,992,182,1015,211
00001238.jpg,1024,1024,car,148,582,164,619
00000836.jpg,1024,1024,camping car,451,250,500,292
00000519.jpg,1024,1024,car,964,154,992,185
00001127.jpg,1024,1024,car,483,268,501,305
00001127.jpg,1024,1024,pickup,486,963,508,1009
00001093.jpg,1024,1024,truck,600,517,741,668
00001093.jpg,1024,1024,truck,586,628,688,733
00001093.jpg,1024,1024,car,927,590,964,630
00001093.jpg,1024,1024,car,444,750,479,784
00001093.jpg,1024,1024,car,607,988,644,1024
00001045.jpg,1024,1024,other,654,634,676,688
00000961.jpg,1024,1024,pickup,733,271,785,302
00000162.jpg,1024,1024,tractor,181,152,223,204
00000941.jpg,1024,1024,pickup,161,320,206,364
00000462.jpg,1024,1024,car,413,298,428,336
00000462.jpg,1024,1024,car,492,285,511,330
00000462.jpg,1024,1024,pickup,492,219,513,266
00000462.jpg,1024,1024,camping car,490,175,514,218
00000462.jpg,1024,1024,boat,526,179,550,243
00000462.jpg,1024,1024,pickup,528,249,550,297
00000462.jpg,1024,1024,car,218,514,234,554
00000462.jpg,1024,1024,truck,796,128,821,177
00000462.jpg,1024,1024,camping car,819,141,844,200
00000462.jpg,1024,1024,pickup,853,291,876,339
00000462.jpg,1024,1024,pickup,718,581,738,631
00000116.jpg,1024,1024,boat,336,715,381,733
00000116.jpg,1024,1024,car,160,756,176,795
